year,month,day,col,row,dem,gdp,pop,type,grass,forest,urban,crop,ssrd,tp,t2m,u10,v10,d2m,sp,DOY,data,AOT40
2015,1,2,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5344535.876326499,1.4333310718293313e-06,257.99927696734926,2.1482802921127493,1.8470618157713645,249.95662110932932,100313.00085101188,1.6956521739130435,20150102,0.0
2015,1,3,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5048689.549631482,8.722921817731305e-07,259.1331663429896,0.9753328360041617,1.8073149387425067,253.89235043882357,99298.86857476227,2.6666666666666665,20150103,0.0
2015,1,4,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5718959.712999559,3.489168727092522e-07,260.74671479567246,0.6245238589026793,1.8023638169917875,254.83143536416904,99729.39965013253,3.9166666666666665,20150104,0.0
2015,1,5,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5327239.118611997,5.2643405707759e-07,261.19479996919614,3.2752344780235707,2.5868791805392135,254.3292035438577,99367.03811888545,4.636363636363637,20150105,0.0
2015,1,6,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5836506.293062619,2.1377836515583266e-06,258.465436053578,3.184712122166743,3.207884755511897,247.6228074476756,100024.88276413405,5.636363636363637,20150106,0.0
2015,1,7,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5651462.84525608,2.2114233278053286e-06,258.7358034199776,1.7051054320603811,2.0700292160064993,247.30895810288334,100937.59500641665,6.666666666666667,20150107,0.0
2015,1,8,504,62,144.0,401.97256000000004,201.4411,12.0,0.0,0.0,0.0,1.0,5436626.868042491,2.83844325261158e-06,258.7746383684166,1.0603007406214549,0.9871777622245936,251.5418068834994,100947.44668987025,7.619047619047619,20150108,0.0
2015,1,9,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5499209.6350262305,3.838246717839969e-06,259.9022623859759,1.2363094313955219,1.7448053895703837,254.1288987966588,100501.35599094428,8.652173913043478,20150109,0.0
2015,1,10,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5416093.779266425,1.0715168501925637e-05,259.4687509403782,0.4507611496315033,1.791381957175055,254.2014129127333,100431.08292679118,9.666666666666666,20150110,0.0
2015,1,11,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5587281.420517644,2.406531785919131e-06,259.4141387044026,1.2508595571020946,2.412352420011765,252.46348767252678,101289.78218900532,10.695652173913043,20150111,0.0
2015,1,12,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5811039.506209087,0.0,259.3431567676635,0.8644351169947434,1.7331977372967482,253.52329340450692,101583.70814376202,11.6,20150112,0.0
2015,1,13,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,5829403.833193454,1.6876718514577855e-06,260.96064060864444,0.6251106723087283,2.4727564754325715,255.53830814903418,101273.96775567452,12.666666666666666,20150113,0.0
2015,1,14,504,62,144.0,401.9725600000001,201.4411,12.0,0.0,0.0,0.0,1.0,6057314.410108682,1.1418245991315237e-06,259.05750826132197,0.6206961547073184,1.5245163488628208,254.6257397241933,101617.4606832901,13.652173913043478,20150114,0.0
