year,month,day,col,row,dem,gdp,pop,type,grass,forest,urban,crop,ssrd,tp,t2m,u10,v10,d2m,sp,DOY,data,AOT40
2015,1,2,505,31,457.0,19.699524,6.569337999999999,4.0,0.0,1.0,0.0,0.0,4334325.370493063,3.722352058074204e-07,251.99417762701603,2.1459225739063332,0.624124568527057,247.75346380526116,95815.77935614162,1.6956521739130435,20150102,0.0
2015,1,3,505,31,457.0,19.699524,6.569337999999998,4.0,0.0,1.0,0.0,0.0,4298776.793778201,9.814582875739923e-07,251.00079606994723,0.9490697920458545,0.581596740141688,247.62807611722326,95245.61452238231,2.6666666666666665,20150103,0.0
2015,1,4,505,31,457.0,19.699524,6.569338000000001,4.0,0.0,1.0,0.0,0.0,4265733.039639063,4.081285384052724e-06,255.76776411013358,0.7410627231391058,0.6483660920390194,252.3894015026241,95485.81181349192,3.9166666666666665,20150104,0.0
2015,1,5,505,31,457.0,19.699524,6.569337999999999,4.0,0.0,1.0,0.0,0.0,4058780.546983269,4.956054720626049e-05,255.5351388329732,1.9362251389915561,1.3434621369909012,251.4962971636755,94983.27818834853,4.636363636363637,20150105,0.0
2015,1,6,505,31,457.0,19.699524,6.569337999999999,4.0,0.0,1.0,0.0,0.0,4677876.706625255,1.1208629706714727e-05,252.22012328734306,2.4159317358402017,2.5220163880482955,246.52692425148888,95650.82214168772,5.636363636363637,20150106,0.0
2015,1,7,505,31,457.0,19.699524,6.569337999999998,4.0,0.0,1.0,0.0,0.0,4574545.783086385,2.2114233278053286e-06,254.20961720444086,1.7027614555901989,1.336935168002075,249.16543889114234,96645.0319091284,6.666666666666667,20150107,0.0
2015,1,8,505,31,457.0,19.699524,6.569338,4.0,0.0,1.0,0.0,0.0,4428426.52561959,5.091197587700227e-06,252.99603941373238,1.5091706671747287,0.7478440643381531,249.24978093850098,96663.58785431419,7.619047619047619,20150108,0.0
2015,1,9,505,31,457.0,19.699524,6.569337999999999,4.0,0.0,1.0,0.0,0.0,4512545.645583141,3.6938173201214944e-05,254.7442575084992,1.6268014285688752,0.9512517298379659,251.31824246788264,96278.33349462919,8.652173913043478,20150109,0.0
2015,1,10,505,31,457.0,19.699524,6.569337999999998,4.0,0.0,1.0,0.0,0.0,4710640.108077866,-9.25185853854297e-18,251.69914505676584,1.3810732674351665,1.2877660114029448,248.1381131656689,96344.04694446248,9.666666666666666,20150110,0.0
2015,1,11,505,31,457.0,19.699524,6.569337999999999,4.0,0.0,1.0,0.0,0.0,4797197.91776994,-4.223674550204399e-18,254.6937925389174,1.7028646241026646,1.0796430086804165,250.66034381857088,97053.0434553483,10.695652173913043,20150111,0.0
2015,1,12,505,31,457.0,19.699524,6.569338,4.0,0.0,1.0,0.0,0.0,4751613.188894146,0.0,253.78977566358247,1.5693304011414022,0.5674585876370541,250.05966638873556,97156.83879813533,11.6,20150112,0.0
2015,1,13,505,31,457.0,19.699524,6.569337999999998,4.0,0.0,1.0,0.0,0.0,4797224.724052511,1.6876718514577855e-06,255.49234940261965,1.341642640159783,1.2373746663987004,251.96330162577547,97171.36168369291,12.666666666666666,20150113,0.0
