year,month,day,col,row,dem,gdp,pop,type,grass,forest,urban,crop,ssrd,tp,t2m,u10,v10,d2m,sp,DOY,data,AOT40
2015,1,2,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,5033165.4712746795,7.166655359146656e-07,251.8449043890414,2.8794996646760485,1.095614777555196,247.6991261980828,96312.23908091402,1.6956521739130435,20150102,0.0
2015,1,3,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,5068555.625247332,8.722921817731305e-07,253.2004983467816,1.3062560125713294,0.48641263160488046,249.00781215764565,96077.85121831957,2.6666666666666665,20150103,0.0
2015,1,4,560,50,350.0,53.770396999999996,29.176969999999997,5.0,0.0,1.0,0.0,0.0,5389812.596178007,3.489168727092522e-07,256.70495215597333,0.7084702229542139,0.6613882335427012,252.81664600688296,96359.51200250593,3.9166666666666665,20150104,0.0
2015,1,5,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,4825402.862138855,0.0001488759898656505,258.42952036317934,1.3095975200253545,1.2549481325341907,255.49833768589107,95764.80744547628,4.636363636363637,20150105,2.0
2015,1,6,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,4837313.201892731,0.0003572261436167745,253.54650328555138,2.552439783713378,2.2143060829404466,249.9418949008538,95686.28796327775,5.636363636363637,20150106,0.0
2015,1,7,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,4857706.690568111,0.00010742911240263865,253.13844718474408,2.581805141784208,2.978599059644757,249.13486102875484,96742.68700446155,6.666666666666667,20150107,0.0
2015,1,8,560,50,350.0,53.77039699999999,29.176969999999994,5.0,0.0,1.0,0.0,0.0,5143284.050492916,1.4156510409770624e-06,253.30604127648627,2.0511587838769776,1.7745707437739826,249.16723263239024,97089.37671874456,7.619047619047619,20150108,0.0
2015,1,9,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,4570578.586597258,1.8349890576938516e-05,252.3724926380091,2.0047804180317463,1.0415211182030177,248.7923205467329,96693.66521841656,8.652173913043478,20150109,0.0
2015,1,10,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,4779993.30791103,1.4042971254329845e-05,252.1518926373041,1.7575801816210816,1.6517731450383921,248.99441327079452,96646.93803930764,9.666666666666666,20150110,0.0
2015,1,11,560,50,350.0,53.770396999999996,29.176969999999994,5.0,0.0,1.0,0.0,0.0,5357256.829253634,8.021772619698256e-07,252.83100404172257,1.7053473591959916,2.273261688368563,248.85090462842302,97291.4196956482,10.695652173913043,20150111,0.0
